Date,Open,High,Low,Close,Adj Close,Volume
2004-11-12,150.156250,151.125000,149.006256,149.574997,67.246361,741112
2004-11-15,149.574997,149.574997,149.574997,149.574997,67.246361,0
2004-11-16,149.606247,149.750000,148.012497,148.768753,66.883865,1201928
2004-11-17,149.250000,151.243744,149.062500,150.531250,67.676308,1846264
2004-11-18,151.125000,154.375000,150.637497,153.868744,69.176773,3037024
2004-11-19,154.125000,154.437500,151.293747,151.975006,68.325378,1938664
2004-11-22,151.125000,152.993744,149.375000,152.574997,68.595108,1453272
2004-11-23,152.500000,155.156250,152.500000,154.487503,69.454926,1379008
2004-11-24,154.625000,155.600006,153.706253,154.243744,69.345383,999528
2004-11-25,154.250000,155.375000,150.693756,152.006256,68.339432,2203976
2004-11-26,152.006256,152.006256,152.006256,152.006256,68.339432,0
2004-11-29,152.000000,156.000000,151.250000,155.443756,69.884865,2273896
2004-11-30,155.750000,160.875000,155.750000,159.375000,71.652298,3105776
2004-12-01,160.000000,160.000000,157.375000,157.943756,71.008827,3212848
2004-12-02,158.750000,159.375000,154.887497,155.306244,69.823051,2971576
2004-12-03,155.875000,156.806244,152.762497,154.418747,69.424065,3261376
2004-12-06,156.875000,156.875000,151.100006,151.718750,68.210167,4114840
2004-12-07,152.375000,154.100006,151.750000,152.118744,68.389992,3028504
2004-12-08,151.250000,153.237503,149.125000,149.806244,67.350349,2922160
2004-12-09,150.625000,151.987503,150.625000,151.312500,68.027512,1475240
2004-12-10,152.500000,154.587494,151.762497,153.175003,68.864883,2123512
2004-12-13,153.500000,155.375000,153.268753,154.556244,69.485840,1667704
2004-12-14,154.875000,155.375000,153.750000,154.018753,69.244186,698096
2004-12-15,154.712494,156.862503,154.375000,155.787506,70.039421,1381880
2004-12-16,156.375000,158.125000,154.899994,157.718750,70.907707,1453288
2004-12-17,158.000000,159.125000,156.500000,157.193756,70.671669,1663184
2004-12-20,157.500000,158.500000,157.000000,157.506256,70.812157,791512
2004-12-21,158.125000,159.518753,157.875000,159.043747,71.503349,909216
2004-12-22,159.637497,159.750000,153.750000,155.193756,69.772469,2716800
2004-12-23,155.000000,156.000000,153.381256,153.818756,69.154312,1046448
2004-12-24,154.774994,159.225006,153.000000,158.774994,71.382553,2458936
2004-12-27,157.500000,160.625000,156.875000,158.743744,71.368462,1447472
2004-12-28,158.750000,164.350006,158.750000,163.737503,73.613579,3111432
2004-12-29,164.750000,167.000000,164.125000,164.750000,74.068802,2156032
2004-12-30,165.000000,166.237503,161.531250,162.237503,72.939209,1553800
2004-12-31,163.500000,167.250000,161.531250,166.937500,75.052261,1832248
2005-01-03,168.725006,169.750000,167.281250,169.149994,76.046967,1185200
2005-01-04,168.843750,169.500000,166.750000,167.543747,75.324814,1312656
2005-01-05,166.250000,167.262497,160.125000,165.600006,74.450928,3669696
2005-01-06,165.875000,168.125000,161.518753,164.987503,74.175591,3441640
2005-01-07,166.250000,168.087494,163.887497,167.425003,75.271469,2627176
2005-01-10,168.750000,170.125000,165.187500,166.062500,74.658882,2442576
2005-01-11,166.500000,167.225006,162.500000,164.193756,73.818703,3072184
2005-01-12,166.250000,170.975006,160.906250,162.149994,72.899872,7859264
2005-01-13,166.125000,166.875000,159.012497,161.631256,72.666672,13729432
2005-01-14,163.125000,164.750000,159.868744,162.118744,72.885834,6646864
2005-01-17,163.131256,164.850006,155.168747,157.662506,70.882393,5748408
2005-01-18,159.250000,160.625000,157.250000,157.943756,71.008827,2838616
2005-01-19,158.750000,159.125000,156.406250,156.837494,70.511497,1830872
2005-01-20,156.875000,157.500000,153.750000,155.187500,69.769661,2383312
2005-01-24,155.625000,156.125000,151.875000,152.449997,68.538925,2069208
2005-01-25,152.000000,154.750000,150.625000,154.337494,69.387497,1968368
2005-01-27,155.000000,156.625000,154.500000,154.937500,69.657234,1682024
2005-01-28,155.625000,161.875000,155.500000,161.225006,72.484009,2935592
2005-01-31,161.868744,164.000000,161.375000,162.581253,73.093773,2620200
2005-02-01,163.125000,165.125000,161.000000,164.487503,73.950813,4152952
2005-02-02,164.625000,165.375000,162.656250,163.206253,73.374733,2140728
2005-02-03,163.625000,164.250000,162.649994,163.706253,75.212502,1440992
2005-02-04,163.750000,165.231247,162.750000,163.318756,75.034477,834168
2005-02-07,164.375000,166.000000,162.625000,163.887497,75.295784,1431688
2005-02-08,164.000000,165.399994,163.387497,164.962494,75.789680,1210352
2005-02-09,165.281250,167.937500,165.000000,166.550003,76.519028,2184392
2005-02-10,166.262497,167.906250,165.112503,166.675003,76.576439,1345040
2005-02-11,168.137497,173.125000,168.137497,172.731247,79.358902,3679064
2005-02-14,175.000000,177.500000,173.875000,175.899994,80.814720,2750184
2005-02-15,176.500000,176.500000,171.656250,172.718750,79.353172,1409680
2005-02-16,173.750000,174.487503,170.250000,171.000000,78.563507,1504504
2005-02-17,171.625000,173.112503,169.750000,172.625000,79.310104,1933704
2005-02-18,172.625000,173.937500,170.000000,171.662506,78.867905,1006952
2005-02-21,171.250000,171.837494,170.212494,170.731247,78.440048,501624
2005-02-22,171.000000,171.000000,168.887497,170.375000,78.276375,913656
2005-02-23,170.625000,172.750000,169.393753,172.087494,79.063179,1550864
2005-02-24,172.500000,174.681244,170.375000,171.268753,78.686989,3360776
2005-02-25,172.462494,172.725006,169.125000,170.537506,78.351028,1925512
2005-02-28,170.625000,173.031250,167.387497,172.612503,79.304382,2737848
2005-03-01,172.250000,173.125000,168.887497,169.475006,77.862900,2026680
2005-03-02,169.875000,171.475006,169.875000,170.975006,78.552063,693376
2005-03-03,171.250000,174.375000,170.500000,173.475006,79.700638,981016
2005-03-04,174.537506,175.250000,172.943756,173.893753,79.892990,1390408
2005-03-07,174.687500,176.000000,174.375000,175.112503,80.452942,1422624
2005-03-08,175.000000,177.625000,174.449997,176.868744,81.259819,1695912
2005-03-09,176.250000,178.350006,174.449997,176.074997,80.895134,2019624
2005-03-10,175.250000,176.375000,174.393753,175.681244,80.714233,944840
2005-03-11,176.125000,179.375000,175.750000,178.606247,82.058090,1562816
2005-03-14,180.000000,182.750000,177.506256,181.537506,83.404831,2008952
2005-03-15,181.875000,182.250000,179.375000,179.787506,82.600853,1448920
2005-03-16,180.000000,183.125000,180.000000,181.456253,83.367485,1416680
2005-03-17,180.625000,184.250000,176.281250,182.893753,84.027885,2336608
2005-03-18,182.462494,183.756256,178.393753,183.512497,84.312210,1985600
2005-03-21,183.875000,184.375000,180.375000,181.524994,83.399033,1549280
2005-03-22,181.875000,182.125000,180.000000,180.281250,82.827682,1185064
2005-03-23,180.625000,181.250000,176.524994,177.524994,81.561325,1458192
2005-03-24,178.125000,178.500000,172.625000,173.187500,79.568489,1822368
2005-03-28,173.750000,176.000000,173.125000,173.937500,79.913124,1295392
2005-03-29,174.487503,174.487503,170.500000,171.274994,78.689835,1079872
2005-03-30,171.625000,175.375000,170.000000,173.649994,79.781013,1433008
2005-03-31,175.000000,180.625000,174.699997,179.093750,82.282082,1918896
2005-04-01,178.750000,181.625000,166.556244,180.868744,83.097588,1749488
2005-04-04,181.250000,182.000000,167.375000,178.331253,81.931747,1443520
2005-04-05,178.750000,180.312500,177.125000,178.300003,81.917404,1322568
2005-04-06,178.750000,180.500000,177.512497,180.106247,82.747253,678240
2005-04-07,181.125000,181.125000,177.750000,178.118744,81.834084,938848
2005-04-08,178.375000,179.362503,173.762497,174.381256,80.116982,1407504
2005-04-11,174.381256,174.381256,170.000000,170.399994,78.287849,1037656
2005-04-12,170.687500,173.125000,170.375000,172.793747,79.387604,1008432
2005-04-13,173.750000,175.625000,173.399994,175.062500,80.429947,1476944
2005-04-15,168.625000,169.875000,164.375000,164.875000,75.749451,3840504
2005-04-18,164.375000,168.625000,161.875000,165.024994,75.818359,2317560
2005-04-19,163.750000,168.587494,147.500000,151.218750,69.475266,11810048
2005-04-20,148.625000,148.625000,136.375000,139.456253,64.071190,22108944
2005-04-21,139.375000,143.487503,138.750000,142.774994,65.595917,5748536
2005-04-22,144.387497,146.306244,143.143753,145.793747,66.982826,4940368
2005-04-25,144.875000,145.875000,143.562500,144.743744,66.500465,2124728
2005-04-26,143.500000,145.375000,142.125000,142.581253,65.506927,1346680
2005-04-27,141.250000,141.250000,138.887497,139.800003,64.229134,2118976
2005-04-28,139.750000,140.750000,137.625000,139.212494,63.959236,1941408
2005-04-29,139.125000,143.000000,139.125000,141.281250,64.909660,3941336
2005-05-02,141.250000,144.737503,139.774994,141.125000,64.837868,1952848
2005-05-03,141.125000,141.875000,138.137497,138.524994,63.643318,1854616
2005-05-04,139.000000,140.606247,138.524994,140.087494,64.361191,1549384
2005-05-05,141.112503,143.718750,140.987503,142.087494,65.280098,2341072
2005-05-06,142.487503,146.500000,141.537506,145.881256,67.023079,2253304
2005-05-09,146.437500,147.743744,145.887497,146.550003,67.330315,1435024
2005-05-10,147.337494,147.337494,143.337494,143.962494,66.141518,2811480
2005-05-11,143.512497,144.350006,142.362503,143.862503,66.095566,1109208
2005-05-12,143.743744,145.149994,142.937500,143.306244,65.840027,1740520
2005-05-13,143.625000,143.875000,142.500000,143.524994,65.940521,771864
2005-05-16,143.500000,144.875000,142.875000,144.225006,66.262123,2664544
2005-05-17,145.162506,145.600006,143.024994,143.750000,66.043884,1394864
2005-05-18,143.125000,143.750000,140.312500,143.037506,65.716537,1741168
2005-05-19,144.500000,146.437500,144.125000,145.300003,66.756020,1004512
2005-05-20,145.462494,146.500000,142.625000,146.031250,67.091965,780088
2005-05-23,146.250000,154.625000,146.250000,153.037506,70.310905,3246624
2005-05-24,153.125000,154.250000,150.750000,153.668747,70.600922,1590632
2005-05-25,151.881256,158.750000,151.881256,157.387497,72.309464,4327288
2005-05-26,156.875000,161.125000,156.393753,160.562500,73.768150,2528080
2005-05-27,161.250000,162.375000,157.125000,158.787506,72.952652,2176240
2005-05-30,158.750000,166.643753,156.875000,164.937500,75.778198,5361736
2005-05-31,165.500000,167.993744,163.137497,166.899994,76.679817,3453688
2005-06-01,166.225006,166.225006,162.250000,163.012497,74.893791,2316032
2005-06-02,162.937500,163.875000,158.125000,158.531250,72.834953,2918936
2005-06-03,158.531250,161.887497,157.625000,161.531250,74.213257,2740592
2005-06-06,160.131256,162.574997,159.250000,160.031250,73.524063,1948256
2005-06-07,160.000000,160.625000,158.781250,159.656250,73.351784,1248760
2005-06-08,159.375000,161.925003,159.375000,161.343750,74.127075,1594576
2005-06-09,162.500000,162.500000,158.831253,159.581253,73.317291,1051048
2005-06-10,159.625000,162.600006,157.500000,158.237503,72.699951,2635000
2005-06-13,159.125000,159.875000,157.675003,158.912506,73.010094,878344
2005-06-14,158.875000,160.000000,157.500000,158.024994,72.602310,1035632
2005-06-15,158.425003,159.612503,158.281250,158.987503,73.044533,773640
2005-06-16,159.725006,160.862503,158.000000,159.643753,73.346046,1432856
2005-06-17,160.587494,160.862503,157.887497,158.362503,72.757401,1170296
2005-06-20,158.750000,162.500000,158.750000,162.068756,74.460175,1671128
2005-06-21,161.237503,163.993744,160.262497,162.981247,74.879395,3268520
2005-06-22,163.250000,167.175003,163.250000,166.743744,76.608078,4347040
2005-06-23,166.875000,167.375000,162.906250,163.318756,75.034477,1460960
2005-06-24,162.875000,167.350006,161.375000,165.887497,76.214638,2291648
2005-06-27,164.750000,166.250000,163.250000,164.062500,75.376183,814056
2005-06-28,164.375000,166.125000,164.250000,165.581253,76.073952,1401784
2005-06-29,165.706253,169.750000,165.250000,166.656250,76.567841,1574616
2005-06-30,167.500000,169.875000,167.500000,168.987503,77.638870,1923192
2005-07-01,168.850006,170.000000,167.812500,169.262497,77.765244,2496168
2005-07-04,168.625000,171.250000,164.068756,169.768753,77.997826,865152
2005-07-05,169.250000,169.750000,164.156250,165.093750,75.849983,1114192
2005-07-06,165.000000,166.737503,164.125000,164.937500,78.144844,800552
2005-07-07,165.568756,167.500000,162.625000,163.693756,77.555618,1268952
2005-07-08,163.687500,165.625000,161.437500,164.012497,77.706627,1513032
2005-07-11,165.500000,166.375000,164.062500,165.906250,78.603859,1260640
2005-07-12,163.750000,165.000000,159.250000,160.687500,76.131271,2581528
2005-07-13,162.500000,162.750000,158.250000,158.787506,75.231102,2340112
2005-07-14,159.875000,160.125000,152.387497,153.068756,72.521652,2630128
2005-07-15,153.750000,157.587494,153.387497,156.024994,73.922279,3445472
2005-07-18,159.625000,167.649994,159.625000,165.125000,78.233696,4041336
2005-07-19,165.000000,167.625000,163.750000,164.643753,78.005646,1427328
2005-07-20,166.125000,166.500000,163.125000,163.500000,77.463799,824480
2005-07-21,163.750000,164.850006,160.125000,161.281250,76.412590,1149856
2005-07-22,161.187500,162.125000,159.000000,161.712494,76.616882,1310288
2005-07-25,162.500000,163.125000,159.625000,160.399994,75.995041,931200
2005-07-26,160.000000,161.250000,157.437500,158.093750,74.902382,1546112
2005-07-27,161.250000,161.250000,158.375000,160.574997,76.077988,539672
2005-07-28,null,null,null,null,null,null
2005-07-29,157.500000,161.237503,157.500000,158.643753,75.162956,2143456
2005-08-01,158.750000,160.475006,155.074997,156.574997,74.182854,800568
2005-08-02,157.500000,162.356247,157.500000,161.425003,76.480698,1683776
2005-08-03,163.125000,163.593750,160.375000,162.556244,77.016663,2779480
2005-08-04,165.000000,165.000000,161.125000,161.824997,76.670197,1829896
2005-08-05,163.156250,163.156250,159.518753,160.656250,76.116478,813664
2005-08-08,160.625000,160.868744,159.250000,160.018753,75.814453,971568
2005-08-09,160.625000,160.743744,158.125000,160.562500,76.072052,2026120
2005-08-10,161.250000,164.387497,160.887497,164.125000,77.759918,2572864
2005-08-11,162.731247,166.175003,162.731247,163.975006,77.688866,1187816
2005-08-12,165.337494,165.487503,159.375000,160.362503,75.977295,1126264
2005-08-16,160.625000,161.875000,158.137497,158.675003,75.177750,1161800
2005-08-17,158.625000,162.625000,158.000000,162.274994,76.883400,1215224
2005-08-18,163.125000,165.500000,163.125000,164.212494,79.266769,1950776
2005-08-19,164.187500,166.625000,164.000000,165.812500,80.039108,1329344
2005-08-22,166.250000,168.356247,164.000000,164.587494,79.447777,1574160
2005-08-23,157.037506,166.262497,157.037506,164.568756,79.438766,1411320
2005-08-24,164.000000,164.375000,160.875000,162.531250,78.455231,1037888
2005-08-25,163.725006,165.824997,162.250000,165.256256,79.770630,1090032
2005-08-26,165.625000,171.250000,165.625000,170.537506,82.319916,2602520
2005-08-29,170.625000,170.750000,166.375000,169.256256,81.701424,1074336
2005-08-30,170.625000,173.875000,170.125000,173.006256,83.511620,1640776
2005-08-31,173.500000,177.000000,173.000000,175.731247,84.826988,1871712
2005-09-01,175.587494,179.000000,175.587494,177.406250,85.635513,1487800
2005-09-02,178.750000,180.000000,176.875000,178.656250,86.238907,1245664
2005-09-05,179.625000,183.350006,175.668747,176.300003,85.101524,2194880
2005-09-06,176.875000,177.750000,173.375000,174.706253,84.332191,1658552
2005-09-08,174.875000,177.000000,174.375000,175.512497,84.721390,860816
2005-09-09,175.875000,176.875000,172.125000,174.000000,83.991287,1154936
2005-09-12,175.068756,179.199997,175.068756,178.425003,86.127296,1649920
2005-09-13,178.750000,178.750000,176.387497,177.262497,85.566101,704752
2005-09-14,176.387497,178.312500,173.500000,174.943756,84.446831,1104488
2005-09-15,175.312500,181.987503,175.250000,181.293747,87.512070,3147360
2005-09-16,181.875000,182.987503,180.024994,182.062500,87.883141,2029896
2005-09-19,182.500000,183.362503,180.625000,181.649994,87.684021,1173912
2005-09-20,181.875000,185.250000,179.443756,183.818756,88.730904,1968240
2005-09-21,181.324997,184.750000,178.824997,181.631256,87.674934,2004952
2005-09-22,181.250000,181.631256,175.000000,175.381256,84.658058,2246152
2005-09-23,178.125000,178.750000,175.875000,176.425003,85.161873,1268672
2005-09-26,177.600006,184.250000,175.699997,183.300003,88.480492,840128
2005-09-27,183.750000,184.750000,181.250000,182.706253,88.193855,2213400
2005-09-28,182.500000,184.375000,181.000000,183.668747,88.658463,1635072
2005-09-29,184.387497,186.406250,183.125000,183.949997,88.794258,2750600
2005-09-30,184.487503,186.500000,183.000000,185.156250,89.376526,1496080
2005-10-03,186.250000,188.125000,185.250000,187.131256,90.329834,1235896
2005-10-04,187.137497,187.862503,185.362503,186.149994,89.856171,2483912
2005-10-05,185.887497,186.399994,183.006256,183.706253,88.676613,1999776
2005-10-06,182.500000,182.500000,177.512497,178.256256,86.045799,2647160
2005-10-07,179.375000,181.875000,176.875000,180.681244,87.216400,2234056
2005-10-10,181.250000,182.562500,180.387497,181.162506,87.448723,1383968
2005-10-11,182.500000,184.250000,175.187500,183.487503,88.570999,3842624
2005-10-13,185.000000,186.875000,179.000000,179.706253,86.745773,4675024
2005-10-14,180.625000,181.500000,177.062500,177.893753,85.870819,2123512
2005-10-17,186.250000,186.250000,177.875000,179.231247,86.516464,2094432
2005-10-18,180.000000,182.812500,178.756256,179.831253,88.283852,4048768
2005-10-19,180.000000,180.625000,171.750000,175.287506,86.053185,3380880
2005-10-20,177.500000,179.375000,174.125000,176.993744,86.890800,2542352
2005-10-21,176.875000,179.750000,175.875000,178.649994,87.703911,1722208
2005-10-24,180.012497,180.012497,175.125000,175.824997,86.317024,1478840
2005-10-25,176.750000,181.375000,175.750000,180.331253,88.529251,1066736
2005-10-26,180.000000,180.243744,177.262497,177.712494,87.243652,1121480
2005-10-27,178.125000,178.437500,175.000000,175.800003,86.304756,1361096
2005-10-28,175.000000,175.375000,169.625000,170.287506,83.598503,1324168
2005-10-31,170.943756,175.750000,168.875000,175.031250,85.927338,881704
2005-11-02,176.500000,180.000000,173.543747,178.187500,87.476845,565112
2005-11-04,null,null,null,null,null,null
2005-11-07,178.750000,182.656250,176.887497,182.331253,89.511147,645528
2005-11-08,183.750000,185.562500,183.750000,184.393753,90.523659,1093080
2005-11-09,185.000000,185.250000,181.262497,182.062500,89.379143,1039776
2005-11-10,182.250000,184.556244,182.250000,183.631256,90.149315,1118256
2005-11-11,184.375000,186.250000,183.875000,185.556244,91.094353,2084936
2005-11-14,185.137497,189.250000,184.318756,188.681244,92.628510,2421416
2005-11-16,188.875000,189.625000,186.875000,188.949997,92.760384,2814312
2005-11-17,189.337494,189.737503,186.500000,188.331253,92.456642,1574064
2005-11-18,189.375000,191.375000,189.062500,190.949997,93.742279,4458136
2005-11-21,191.574997,191.750000,188.506256,189.818756,93.186951,1288040
2005-11-22,189.375000,190.262497,186.018753,187.318756,91.959610,1017048
2005-11-23,187.500000,190.118744,187.500000,189.543747,93.051910,1178968
2005-11-24,190.000000,191.500000,189.975006,190.443756,93.493790,827536
2005-11-25,191.250000,192.500000,190.000000,191.618744,94.070564,1541880
2005-11-28,191.993744,193.750000,191.993744,193.418747,94.954239,1751520
2005-11-29,193.187500,193.187500,190.250000,192.868744,94.684219,562904
2005-11-30,193.125000,194.000000,189.375000,189.875000,93.214508,863384
2005-12-01,190.000000,194.000000,189.524994,193.625000,95.055496,884184
2005-12-02,194.693756,195.975006,192.500000,193.556244,95.021721,1530784
2005-12-05,194.000000,194.375000,190.500000,191.024994,93.779121,554032
2005-12-06,191.250000,196.212494,191.000000,194.406250,95.439034,1187816
2005-12-07,195.625000,200.125000,194.500000,199.462494,97.921303,1047960
2005-12-08,200.125000,203.125000,198.899994,202.425003,99.375618,2124272
2005-12-09,202.500000,211.868744,201.518753,210.781250,103.477974,1990656
2005-12-12,211.250000,213.106247,205.137497,206.168747,101.213593,2336072
2005-12-13,206.500000,210.000000,205.625000,208.468750,102.342644,1518968
2005-12-14,208.125000,212.500000,205.000000,211.000000,103.585358,1814912
2005-12-15,211.125000,212.493744,208.812500,211.631256,103.895248,1847792
2005-12-16,211.875000,216.250000,210.143753,214.818756,105.460083,3257424
2005-12-19,214.875000,218.856247,214.862503,216.612503,106.340652,1107064
2005-12-20,217.337494,217.337494,210.875000,211.574997,103.867645,1142552
2005-12-21,211.875000,213.875000,209.375000,210.781250,103.477974,867800
2005-12-22,211.875000,212.500000,210.000000,210.456253,103.318375,640112
2005-12-23,211.250000,213.125000,207.693756,208.975006,102.591278,900368
2005-12-26,209.375000,209.375000,206.893753,207.843750,102.035866,427408
2005-12-27,206.375000,213.000000,206.250000,212.543747,104.343216,544744
2005-12-28,211.750000,213.750000,210.131256,211.143753,103.655937,649552
2005-12-29,212.000000,213.875000,210.506256,212.962494,104.548782,443360
2005-12-30,212.500000,213.987503,211.331253,212.806244,104.472061,649024
2006-01-02,213.375000,214.000000,210.637497,211.237503,103.701942,356008
2006-01-03,210.625000,217.362503,210.625000,216.437500,106.254753,936480
2006-01-04,216.837494,218.625000,215.250000,218.031250,107.037193,1093696
2006-01-05,218.000000,218.000000,215.250000,215.737503,105.911133,636888
2006-01-06,215.875000,217.100006,212.375000,213.156250,104.643913,656112
2006-01-09,213.768753,215.375000,210.518753,211.456253,103.809303,1031400
2006-01-10,211.500000,212.462494,207.500000,208.956253,102.582016,1132888
2006-01-12,208.375000,211.737503,202.250000,209.781250,102.987022,4554768
2006-01-13,209.350006,211.425003,205.125000,206.381256,101.317909,1205608
2006-01-16,206.375000,206.375000,200.375000,201.031250,98.691429,1190920
2006-01-17,201.875000,205.000000,201.281250,202.918747,99.618050,1038840
2006-01-18,202.250000,203.000000,200.637497,202.381256,100.845100,954432
2006-01-19,204.125000,206.862503,203.750000,206.287506,102.791580,1036504
2006-01-20,207.500000,208.737503,204.500000,205.143753,102.221649,806400
2006-01-23,204.250000,204.375000,201.412506,202.743744,101.025719,682800
2006-01-24,204.750000,205.937500,204.000000,205.306244,102.302589,524952
2006-01-25,206.250000,207.250000,205.606247,206.300003,102.797783,1574504
2006-01-27,208.000000,208.125000,206.756256,207.699997,103.495407,531168
2006-01-30,208.125000,209.750000,206.500000,207.587494,103.439346,309640
2006-01-31,206.512497,209.975006,206.512497,208.762497,104.024826,458544
2006-02-01,208.875000,209.500000,207.312500,208.287506,103.788147,649472
2006-02-02,209.000000,209.500000,203.250000,204.449997,101.875916,870936
2006-02-03,206.250000,206.250000,201.500000,203.893753,101.598724,1492936
2006-02-06,204.000000,210.631256,203.018753,209.949997,104.616577,738544
2006-02-07,210.625000,211.500000,205.750000,209.050003,104.168053,1022792
2006-02-08,209.375000,210.625000,206.937500,208.262497,103.775711,623632
2006-02-10,209.012497,209.375000,206.625000,208.668747,103.978142,349624
2006-02-13,210.000000,210.000000,206.125000,206.274994,102.785339,584952
2006-02-14,206.875000,207.500000,201.500000,202.356247,100.832642,1580544
2006-02-15,206.875000,206.875000,200.875000,202.368744,100.838860,785416
2006-02-16,203.118744,204.250000,201.750000,202.962494,101.134705,724808
2006-02-17,203.750000,206.906250,202.500000,203.018753,101.162758,1165224
2006-02-20,204.375000,206.000000,203.381256,205.593750,102.445831,696728
2006-02-21,207.250000,208.125000,206.000000,207.581253,103.436211,415496
2006-02-22,207.750000,208.712494,206.399994,207.512497,103.401947,383968
2006-02-23,207.512497,211.362503,207.512497,208.675003,103.981262,950216
2006-02-24,209.750000,209.875000,207.012497,208.481247,103.884651,334760
2006-02-27,208.750000,212.000000,208.524994,211.312500,105.295494,632584
2006-02-28,206.662506,212.500000,206.662506,211.856247,105.566406,754528
2006-03-01,211.318756,218.500000,210.262497,217.550003,108.403580,1835456
2006-03-02,217.500000,219.162506,215.000000,217.750000,108.503189,1005088
2006-03-03,218.750000,218.875000,213.125000,214.287506,106.777885,581936
2006-03-06,214.375000,219.375000,214.375000,218.062500,108.658920,716472
2006-03-07,218.625000,219.750000,214.656250,215.343750,107.304253,826704
2006-03-08,216.250000,217.500000,212.500000,214.562500,106.914948,1521376
2006-03-09,214.625000,215.975006,211.918747,215.324997,107.294853,2585856
2006-03-10,217.000000,221.875000,215.125000,220.543747,109.895325,2222928
